gisaid_collect_weekstartdate,gisaid_collect_yearweek,gisaid_country,All lineages,B.1.1.7,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,Other,P.1,P.2,owid_new_cases,owid_location,owid_population,who_region,owid_continent,sequences_over_new_cases,new_cases_per_mil,gisaid_lagdays_min,gisaid_lagdays_q1,gisaid_lagdays_median,gisaid_lagdays_q3,gisaid_lagdays_max
2020-07-06,2020-W28,Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samoa,198410.0,Western Pacific,Oceania,,0.0,,,,,
2020-07-06,2020-W28,San Marino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,San Marino,33938.0,Europe,Europe,0.0,29.465495904296066,,,,,
2020-07-06,2020-W28,Sao Tome and Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Sao Tome and Principe,219161.0,Africa,Africa,0.0,41.06570055803724,,,,,
2020-07-06,2020-W28,Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22750.0,Saudi Arabia,34813867.0,Eastern Mediterranean,Asia,0.0,653.4752373242535,,,,,
2020-07-06,2020-W28,Senegal,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,735.0,Senegal,16743930.0,Africa,Africa,0.010884353741496598,43.89650458404927,18.0,225.75,297.0,298.0,301.0
2020-07-06,2020-W28,Serbia,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2229.0,Serbia,6804596.0,Europe,Europe,0.008075370121130552,327.5727170283144,37.0,71.5,135.0,145.0,194.0
2020-07-06,2020-W28,Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,Seychelles,98340.0,Africa,Africa,0.0,193.20724018710595,,,,,
2020-07-06,2020-W28,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,Sierra Leone,7976985.0,Africa,Africa,0.0,11.658540162730656,,,,,
2020-07-06,2020-W28,Singapore,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1161.0,Singapore,5850343.0,Western Pacific,Asia,0.03359173126614987,198.44990285184988,16.0,19.0,25.0,51.0,138.0
2020-07-06,2020-W28,Sint Eustatius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2020-07-06,2020-W28,Sint Maarten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2020-07-06,2020-W28,Sint Maarten (Dutch part),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sint Maarten (Dutch part),42882.0,,North America,,0.0,,,,,
2020-07-06,2020-W28,Slovakia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137.0,Slovakia,5459643.0,Europe,Europe,0.0072992700729927005,25.093215801839058,96.0,96.0,96.0,96.0,96.0
2020-07-06,2020-W28,Slovenia,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,141.0,Slovenia,2078932.0,Europe,Europe,0.20567375886524822,67.82328618733081,270.0,272.0,274.0,275.0,276.0
2020-07-06,2020-W28,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Solomon Islands,686878.0,Western Pacific,Oceania,,0.0,,,,,
2020-07-06,2020-W28,Somalia,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,62.0,Somalia,15893219.0,Eastern Mediterranean,Africa,0.03225806451612903,3.90103477464194,312.0,312.0,312.0,312.0,312.0
2020-07-06,2020-W28,South Africa,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,79492.0,South Africa,59308690.0,Africa,Africa,0.0017863432798269007,1340.3094892165043,14.0,25.0,41.0,119.0,310.0
2020-07-06,2020-W28,South Korea,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,342.0,South Korea,51269183.0,Western Pacific,Asia,0.16666666666666666,6.670673882203272,37.0,41.0,46.0,177.0,319.0
2020-07-06,2020-W28,South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Sudan,11193729.0,Africa,Africa,,0.0,,,,,
2020-07-06,2020-W28,Spain,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,3363.0,Spain,46754783.0,Europe,Europe,0.014272970561998216,71.92846986371426,27.0,73.0,74.5,185.25,243.0
2020-07-06,2020-W28,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,Sri Lanka,21413250.0,South-East Asia,Asia,0.0,25.264730949295412,,,,,
2020-07-06,2020-W28,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,Sudan,43849269.0,Eastern Mediterranean,Africa,0.0,11.01500688643179,,,,,
2020-07-06,2020-W28,Suriname,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,147.0,Suriname,586634.0,Americas,South America,0.013605442176870748,250.58213468704508,47.0,47.25,47.5,47.75,48.0
2020-07-06,2020-W28,Sweden,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2198.0,Sweden,10099270.0,Europe,Europe,0.0077343039126478615,217.63949275541697,61.0,67.0,97.0,133.0,147.0
2020-07-06,2020-W28,Switzerland,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,615.0,Switzerland,8654618.0,Europe,Europe,0.14796747967479676,71.06032871699249,21.0,22.0,24.0,28.0,238.0
2020-07-06,2020-W28,Syria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Syria,17500657.0,Eastern Mediterranean,Asia,0.0,2.0570656290218134,,,,,
2020-07-06,2020-W28,Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Taiwan,23816775.0,,Asia,0.0,0.08397442558868697,,,,,
2020-07-06,2020-W28,Tajikistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,Tajikistan,9537642.0,Europe,Asia,0.0,35.54337644461807,,,,,
2020-07-06,2020-W28,Tanzania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tanzania,59734213.0,Africa,Africa,,0.0,,,,,
2020-07-06,2020-W28,Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,Thailand,69799978.0,South-East Asia,Asia,0.0,0.38681960616090744,,,,,
2020-07-06,2020-W28,Timor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Timor,1318442.0,South-East Asia,Asia,,0.0,,,,,
2020-07-06,2020-W28,Timor-Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2020-07-06,2020-W28,Togo,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,40.0,Togo,8278737.0,Africa,Africa,0.05,4.83165487682481,265.0,265.0,265.0,265.0,265.0
2020-07-06,2020-W28,Tonga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tonga,105697.0,Western Pacific,Oceania,,0.0,,,,,
2020-07-06,2020-W28,Trinidad and Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trinidad and Tobago,1399491.0,Americas,North America,,0.0,,,,,
2020-07-06,2020-W28,Tunisia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,Tunisia,11818618.0,Eastern Mediterranean,Africa,0.013333333333333334,6.345919632904625,165.0,165.0,165.0,165.0,165.0
2020-07-06,2020-W28,Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7235.0,Turkey,84339067.0,Europe,Asia,0.0,85.78468149286024,,,,,
2020-07-06,2020-W28,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkmenistan,6031187.0,Europe,Asia,,0.0,,,,,
2020-07-06,2020-W28,Turks and Caicos Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turks and Caicos Islands,38718.0,,North America,,0.0,,,,,
2020-07-06,2020-W28,Tuvalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuvalu,11792.0,Western Pacific,Oceania,,0.0,,,,,
2020-07-06,2020-W28,Uganda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,Uganda,45741000.0,Africa,Africa,0.0,1.880151286591898,,,,,
2020-07-06,2020-W28,Ukraine,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5179.0,Ukraine,43733759.0,Europe,Europe,0.0005792624058698591,118.4211034775218,31.0,31.5,32.0,32.0,32.0
2020-07-06,2020-W28,United Arab Emirates,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3314.0,United Arab Emirates,9890400.0,Eastern Mediterranean,Asia,0.0012070006035003018,335.0723934320149,200.0,200.0,200.0,200.0,200.0
2020-07-06,2020-W28,United Kingdom,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.0,0.0,4223.0,United Kingdom,67886004.0,Europe,Europe,0.045702107506511956,62.20722610215797,9.0,22.0,62.0,84.0,321.0
2020-07-06,2020-W28,United States,3572.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571.0,0.0,0.0,412880.0,United States,331002647.0,Americas,North America,0.008651424142608022,1247.3616260839146,7.0,146.0,184.0,227.0,319.0
2020-07-06,2020-W28,Uruguay,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,Uruguay,3473727.0,Americas,South America,0.06451612903225806,8.92413249515578,175.0,175.5,176.0,176.5,177.0
2020-07-06,2020-W28,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2977.0,Uzbekistan,33469199.0,Europe,Asia,0.0,88.9474528506045,,,,,
2020-07-06,2020-W28,Vanuatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vanuatu,307150.0,Western Pacific,Oceania,,0.0,,,,,
2020-07-06,2020-W28,Vatican,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican,809.0,,Europe,,0.0,,,,,
2020-07-06,2020-W28,Venezuela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296.0,Venezuela,28435943.0,Americas,South America,0.0,80.74288234436256,,,,,
2020-07-06,2020-W28,Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,Vietnam,97338583.0,Western Pacific,Asia,0.0,0.17464811461247592,,,,,
2020-07-06,2020-W28,Wallis and Futuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wallis and Futuna,11246.0,,Oceania,,0.0,,,,,
2020-07-06,2020-W28,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,Yemen,29825968.0,Eastern Mediterranean,Asia,0.0,6.705566102665972,,,,,
2020-07-06,2020-W28,Zambia,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,263.0,Zambia,18383956.0,Africa,Africa,0.10266159695817491,14.30595242939006,214.0,216.0,216.0,220.0,220.0
2020-07-06,2020-W28,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,Zimbabwe,14862927.0,Africa,Africa,0.0,18.098723084625256,,,,,
2020-07-06,2020-W28,mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2020-07-06,2020-W28,morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2020-07-13,2020-W29,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,Afghanistan,38928341.0,Eastern Mediterranean,Asia,0.0,25.996484155335565,,,,,
2020-07-13,2020-W29,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,Albania,2877800.0,Europe,Europe,0.0,221.00215442351796,,,,,
2020-07-13,2020-W29,Algeria,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3889.0,Algeria,43851043.0,Africa,Africa,0.00025713551041398817,88.68660204957953,174.0,174.0,174.0,174.0,174.0
2020-07-13,2020-W29,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,Andorra,77265.0,Europe,Europe,0.0,323.5617679415,,,,,
2020-07-13,2020-W29,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,Angola,32866268.0,Africa,Africa,0.0,6.054840178385937,,,,,
2020-07-13,2020-W29,Anguilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anguilla,15002.0,,North America,,0.0,,,,,
2020-07-13,2020-W29,Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Antigua and Barbuda,97928.0,Americas,North America,0.0,20.42316804182665,,,,,
2020-07-13,2020-W29,Argentina,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,26589.0,Argentina,45195777.0,Americas,South America,0.0015796005867087894,588.3071774604074,209.0,254.0,256.0,257.75,259.0
2020-07-13,2020-W29,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2908.0,Armenia,2963234.0,Europe,Asia,0.0,981.3602300729541,,,,,
2020-07-13,2020-W29,Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aruba,106766.0,,North America,,0.0,,,,,
2020-07-13,2020-W29,Australia,1643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.0,0.0,0.0,2089.0,Australia,25499881.0,Western Pacific,Oceania,0.7865007180469124,81.92195092988865,9.0,38.0,40.0,43.0,292.0
2020-07-13,2020-W29,Austria,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,758.0,Austria,9006400.0,Europe,Europe,0.013192612137203167,84.16237342334341,91.0,185.5,188.0,190.75,191.0
2020-07-13,2020-W29,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3480.0,Azerbaijan,10139175.0,Europe,Asia,0.0,343.22319123597333,,,,,
2020-07-13,2020-W29,Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,Bahamas,393248.0,Americas,North America,0.0,106.80283180079746,,,,,
2020-07-13,2020-W29,Bahrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,Bahrain,1701583.0,Eastern Mediterranean,Asia,0.0,2045.7421119040328,,,,,
2020-07-13,2020-W29,Bangladesh,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,20730.0,Bangladesh,164689383.0,South-East Asia,Asia,0.0030390738060781476,125.87332360095125,8.0,11.5,31.0,187.0,275.0
2020-07-13,2020-W29,Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Barbados,287371.0,Americas,North America,0.0,6.959644501358871,,,,,
2020-07-13,2020-W29,Belarus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.0,Belarus,9449321.0,Europe,Europe,0.0,123.07762642416318,,,,,
2020-07-13,2020-W29,Belgium,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,999.0,Belgium,11589616.0,Europe,Europe,0.01901901901901902,86.19785159404763,30.0,32.0,33.0,35.0,163.0
2020-07-13,2020-W29,Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Belize,397621.0,Americas,North America,0.0,7.544873132958269,,,,,
2020-07-13,2020-W29,Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,Benin,12123198.0,Africa,Africa,0.0,18.47697282515719,,,,,
2020-07-13,2020-W29,Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bermuda,62273.0,,North America,,0.0,,,,,
2020-07-13,2020-W29,Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Bhutan,771612.0,South-East Asia,Asia,0.0,6.479940695582754,,,,,
2020-07-13,2020-W29,Bolivia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11395.0,Bolivia,11673029.0,Americas,South America,8.775778850372971e-05,976.1819318704682,187.0,187.0,187.0,187.0,187.0
2020-07-13,2020-W29,Bonaire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2020-07-13,2020-W29,Bonaire Sint Eustatius and Saba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bonaire Sint Eustatius and Saba,26221.0,,North America,,0.0,,,,,
2020-07-13,2020-W29,Bosnia and Herzegovina,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1463.0,Bosnia and Herzegovina,3280815.0,Europe,Europe,0.000683526999316473,445.9257836848466,208.0,208.0,208.0,208.0,208.0
2020-07-13,2020-W29,Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,Botswana,2351625.0,Africa,Africa,0.0,52.304257694147665,,,,,
2020-07-13,2020-W29,Brazil,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,233708.0,Brazil,212559409.0,Americas,South America,0.00012408646687319218,1099.4949651934721,104.0,157.0,192.0,260.0,264.0
2020-07-13,2020-W29,British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2020-07-13,2020-W29,Brunei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brunei,437483.0,Western Pacific,Asia,,0.0,,,,,
2020-07-13,2020-W29,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.0,Bulgaria,6948445.0,Europe,Europe,0.0,213.14121360966374,,,,,
2020-07-13,2020-W29,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Burkina Faso,20903278.0,Africa,Africa,0.0,0.7654301875524021,,,,,
2020-07-13,2020-W29,BurkinaFaso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2020-07-13,2020-W29,Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,Burundi,11890781.0,Africa,Africa,0.0,10.007753065168721,,,,,
2020-07-13,2020-W29,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,Cambodia,16718971.0,Western Pacific,Asia,0.0,0.8971844020783336,,,,,
2020-07-13,2020-W29,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,Cameroon,26545864.0,Africa,Africa,0.0,37.06792139069197,,,,,
2020-07-13,2020-W29,Canada,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,2820.0,Canada,37742157.0,Americas,North America,0.029078014184397163,74.71751018363895,35.0,91.0,182.0,207.0,287.0
2020-07-13,2020-W29,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,Cape Verde,555988.0,Africa,Africa,0.0,759.0091872486456,,,,,
2020-07-13,2020-W29,Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cayman Islands,65720.0,,North America,,0.0,,,,,
2020-07-13,2020-W29,Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,Central African Republic,4829764.0,Africa,Africa,0.0,40.7887424727171,,,,,
2020-07-13,2020-W29,Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Chad,16425859.0,Africa,Africa,0.0,0.5479165503612323,,,,,
2020-07-13,2020-W29,Chile,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,15889.0,Chile,19116209.0,Americas,South America,0.0018251620618037637,831.1794456735641,146.0,164.0,164.0,165.0,167.0
2020-07-13,2020-W29,China,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,78.0,China,1439323774.0,Western Pacific,Asia,0.02564102564102564,0.05419211535930622,11.0,55.25,99.5,143.75,188.0
2020-07-13,2020-W29,Colombia,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,46833.0,Colombia,50882884.0,Americas,South America,0.0001921721862789059,920.4077347502551,47.0,49.0,224.0,227.0,307.0
2020-07-13,2020-W29,Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,Comoros,869595.0,Africa,Africa,0.0,19.549330435432587,,,,,
2020-07-13,2020-W29,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,Congo,5518092.0,Africa,Africa,0.0,109.6393463537759,,,,,
2020-07-13,2020-W29,Costa Rica,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3518.0,Costa Rica,5094114.0,Americas,North America,0.0031267765776009098,690.6009563193913,143.0,145.5,147.0,148.5,304.0
2020-07-13,2020-W29,Cote d'Ivoire,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1353.0,Cote d'Ivoire,26378275.0,Africa,Africa,0.004434589800443459,51.292209213832216,111.0,111.0,112.0,136.25,281.0
2020-07-13,2020-W29,Crimea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
